class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Shooting Knee,0.436014891,0.323171467,-0.121344671,0.999948919,0.442619801,0.307363003,-0.105016634,0.999960721,0.447287083,0.306593776,-0.104994558,0.999955416,0.451483101,0.306126118,-0.10500171,0.999944806,0.430253118,0.309570521,-0.096575983,0.999930859,0.426802576,0.30988425,-0.096588351,0.999919593,0.424324095,0.310223699,-0.096631289,0.999920785,0.458743751,0.311314136,-0.00492485,0.999940395,0.422642618,0.315883517,0.032928787,0.999912322,0.446420014,0.335970968,-0.084367983,0.999986291,0.430835873,0.338344216,-0.073170751,0.999963045,0.49825567,0.380328506,0.012823571,0.999958456,0.403050095,0.382157475,0.041473337,0.999897838,0.49664396,0.420430213,-0.212175131,0.970225513,0.361525834,0.418136567,-0.177362606,0.994953811,0.446365058,0.387084275,-0.438130081,0.968389153,0.412127078,0.384570301,-0.384471804,0.982657313,0.434320986,0.366901368,-0.480919778,0.944060743,0.422361076,0.367565572,-0.421193689,0.941817582,0.436940849,0.361980945,-0.457060665,0.940762222,0.428399146,0.36229822,-0.394425958,0.930305004,0.440459013,0.371639162,-0.432931483,0.905953884,0.428946733,0.372346699,-0.378137648,0.901973248,0.487131029,0.562683403,-0.009027171,0.999998331,0.425808817,0.576638162,0.008866977,0.999968767,0.482923746,0.614605129,-0.437577188,0.998136818,0.431943595,0.754959762,-0.0459085,0.959407687,0.501170397,0.771594346,-0.314810067,0.991280556,0.449592769,0.726593018,0.37997216,0.427832305,0.501915276,0.784945071,-0.303767085,0.815380871,0.452429593,0.714375377,0.424158573,0.301016301,0.496504307,0.83364296,-0.432956547,0.98556447,0.458368838,0.761775315,0.392735273,0.527149439
Shooting Knee,0.436084658,0.323298633,-0.134050652,0.999946237,0.442727804,0.307420045,-0.117007755,0.999958873,0.447390169,0.306667,-0.116986826,0.99995321,0.451605946,0.306211799,-0.117007628,0.999942243,0.430296183,0.309619159,-0.109544024,0.999927104,0.426831305,0.309934169,-0.109549977,0.999915123,0.424353123,0.310273767,-0.109579302,0.999916375,0.458790451,0.311359435,-0.014408384,0.999937773,0.422634691,0.315953672,0.02041474,0.999907792,0.446499258,0.336096853,-0.095785722,0.999985993,0.430873394,0.338496357,-0.085817255,0.999961793,0.498277336,0.380570143,-0.001750905,0.999958277,0.402933449,0.381872594,0.028074211,0.999898612,0.496679485,0.420344085,-0.238540605,0.970220745,0.361277759,0.417860806,-0.201569706,0.99477613,0.446029603,0.38737613,-0.473394781,0.967923582,0.411472142,0.384766281,-0.416405588,0.98178637,0.433697939,0.367346376,-0.519575953,0.943495274,0.421813875,0.367783129,-0.455196291,0.940171659,0.436175436,0.362311631,-0.495694965,0.94026947,0.427865595,0.362323672,-0.429151058,0.928522468,0.439864486,0.371874124,-0.468796253,0.905174792,0.428667367,0.372350365,-0.410805225,0.899790585,0.486875921,0.562676132,-0.009055678,0.999998331,0.425349057,0.576654255,0.008889173,0.999968469,0.482669175,0.614061594,-0.437338114,0.998071849,0.431832403,0.754992366,-0.046597343,0.958731532,0.501030684,0.769877553,-0.311058909,0.99078238,0.449583918,0.725683272,0.38388142,0.406966954,0.501824558,0.782872856,-0.299471736,0.810256243,0.452373445,0.713273346,0.428212643,0.28773275,0.496483952,0.832882047,-0.428782523,0.984543204,0.458142996,0.758240402,0.39490518,0.505922318
Shooting Knee,0.436104596,0.323322624,-0.161895782,0.999942243,0.442764342,0.307418525,-0.144674167,0.999955893,0.447416067,0.306667805,-0.14466013,0.999949515,0.451647907,0.306214392,-0.144700304,0.999938488,0.430296481,0.309616685,-0.138010442,0.999920726,0.426830292,0.30993405,-0.137999624,0.999907017,0.424351692,0.310277641,-0.138017699,0.999907434,0.45879215,0.311363816,-0.04190854,0.999934673,0.422539383,0.315999508,-0.009459215,0.999899745,0.446555078,0.336128294,-0.123282708,0.999985635,0.430876106,0.338552892,-0.114061654,0.999960244,0.498258978,0.380718112,-0.033169419,0.999958575,0.402808905,0.381870866,-0.00384025,0.999899924,0.496039003,0.419992119,-0.279479355,0.970096529,0.361234725,0.417776048,-0.246348649,0.994685173,0.445266664,0.387570471,-0.520609081,0.967241764,0.409843832,0.384718388,-0.463412941,0.980886161,0.432781458,0.367802083,-0.570533216,0.943064034,0.421031296,0.3678056,-0.504321575,0.938675463,0.43508783,0.362732857,-0.545347333,0.939933181,0.426952273,0.362310588,-0.478969961,0.926892817,0.438880354,0.372182667,-0.516216993,0.904661238,0.427714646,0.37214753,-0.458678246,0.897743583,0.486707449,0.562740326,-0.008867342,0.999998331,0.425216138,0.576714098,0.008687586,0.999968052,0.482715905,0.616458476,-0.435765445,0.997943223,0.431873471,0.753933847,-0.048172165,0.957673013,0.501008868,0.768750548,-0.273527324,0.990056813,0.450709909,0.725849032,0.382983565,0.387876719,0.50158608,0.780997157,-0.258759856,0.804156959,0.451962322,0.716847599,0.427353799,0.274505287,0.496700615,0.832439959,-0.386116266,0.982859254,0.458103955,0.758752584,0.390896171,0.485409439
Shooting Knee,0.4361431,0.323318452,-0.155203983,0.999936521,0.44277367,0.307390749,-0.13772127,0.99995172,0.447418451,0.306631297,-0.137703091,0.999944568,0.451650292,0.306163937,-0.13773112,0.999932468,0.430297077,0.309604704,-0.131001428,0.999912679,0.426831782,0.30992794,-0.13099952,0.99989748,0.424354374,0.310275942,-0.131025732,0.999897301,0.458750576,0.311262727,-0.033757638,0.99992919,0.422519147,0.31599471,-0.0013632,0.999889255,0.44661364,0.336095035,-0.116214946,0.99998492,0.430927277,0.338542461,-0.107079685,0.99995774,0.49825716,0.380812168,-0.022497887,0.999958158,0.402714789,0.381872833,0.007150651,0.999901056,0.496064007,0.42081973,-0.256846964,0.969749928,0.36118263,0.417796344,-0.222814366,0.994585872,0.444589525,0.387812287,-0.489166975,0.966536462,0.409478664,0.384786308,-0.431700319,0.980283856,0.432064831,0.367846757,-0.535217643,0.942196727,0.420779884,0.36789304,-0.470156014,0.937465429,0.434417188,0.362991631,-0.511033535,0.939100087,0.426495224,0.362317532,-0.443705261,0.92557168,0.438261569,0.37254256,-0.484441191,0.903492451,0.427188575,0.372112572,-0.425932586,0.896133244,0.486684024,0.563259065,-0.008863391,0.999998331,0.425229937,0.577644289,0.008679072,0.999967575,0.48280859,0.616702616,-0.435646921,0.997824788,0.431875467,0.755158722,-0.050788872,0.95660007,0.501012564,0.768471718,-0.277433664,0.989303589,0.449680954,0.727626801,0.379256517,0.369724035,0.501600385,0.780460894,-0.263093293,0.796379507,0.451551437,0.717230916,0.423726618,0.262458026,0.49679175,0.832275152,-0.390119612,0.981349468,0.458076239,0.75935173,0.388378084,0.466427267
Shooting Knee,0.436174542,0.323312461,-0.149714664,0.999931931,0.4427827,0.307378799,-0.132342622,0.999948382,0.447420686,0.306615412,-0.1323241,0.999940693,0.451652825,0.306141496,-0.132348731,0.99992764,0.430298001,0.309601009,-0.125413626,0.999906063,0.426833153,0.309925914,-0.125413939,0.999889851,0.42435652,0.310275078,-0.125442475,0.999889195,0.458720505,0.311208129,-0.028913835,0.999924481,0.422502577,0.315994352,0.004186436,0.999880433,0.446662277,0.336085618,-0.110971488,0.999984205,0.430970728,0.338536561,-0.101630427,0.999955356,0.498255789,0.380874544,-0.017395684,0.99995786,0.40263778,0.381874442,0.013046326,0.999901831,0.496059835,0.421339154,-0.248599336,0.969483554,0.361179113,0.417804867,-0.213567495,0.994480491,0.44426173,0.387969792,-0.478897393,0.966177881,0.4091959,0.384808242,-0.42111665,0.979838014,0.431744397,0.36788556,-0.524093032,0.941766143,0.420530379,0.367910117,-0.459050983,0.936638653,0.434157282,0.363114685,-0.500323236,0.938725591,0.426135957,0.362291425,-0.432460159,0.924697876,0.437999099,0.372734636,-0.474169791,0.902994394,0.42678228,0.372025102,-0.415178239,0.895106971,0.486656964,0.563462496,-0.008793917,0.999998331,0.425227702,0.577983618,0.008604424,0.999967277,0.482869446,0.616773784,-0.435142606,0.997698784,0.431892782,0.755709767,-0.052976914,0.955572903,0.501022637,0.76812911,-0.276459277,0.988495886,0.448647559,0.72880584,0.37586683,0.353304625,0.501609683,0.780140638,-0.262036711,0.788837254,0.450838149,0.717588723,0.42030564,0.251548737,0.496860415,0.832157195,-0.387806028,0.979800344,0.457883298,0.759623289,0.385804892,0.449082851
Shooting Knee,0.436131865,0.323334128,-0.138451666,0.999928594,0.442741245,0.307390034,-0.123014316,0.999946296,0.447354376,0.306636751,-0.122997656,0.999938369,0.451605171,0.306167871,-0.123021998,0.999924779,0.43021974,0.309598655,-0.114818595,0.999901593,0.426781416,0.309923977,-0.114823319,0.999884188,0.424294621,0.310273916,-0.114849523,0.999883473,0.458621204,0.311208934,-0.025704885,0.999920964,0.422368944,0.315994084,0.012802124,0.999872327,0.446625322,0.336094677,-0.101493381,0.99998349,0.430929244,0.338533074,-0.090713486,0.999952674,0.498233944,0.380875111,-0.016558362,0.999957502,0.40243715,0.381839722,0.024556262,0.999899209,0.495241821,0.421644539,-0.241253614,0.969294071,0.361042351,0.417813152,-0.19522588,0.994139254,0.444152832,0.38797608,-0.463975847,0.966143429,0.408232778,0.384816617,-0.407080472,0.978600264,0.431643784,0.367906183,-0.507436812,0.941764116,0.419082105,0.367969692,-0.44333607,0.933733642,0.43404308,0.363033563,-0.484115034,0.938802242,0.425248235,0.362289429,-0.417729855,0.921500266,0.437844515,0.372720897,-0.458918869,0.902992725,0.425765127,0.372016877,-0.401672453,0.891333759,0.4864555,0.56338805,-0.009230405,0.999998271,0.425053924,0.577968359,0.009044494,0.999966204,0.482623488,0.614569783,-0.437689722,0.997598231,0.431850851,0.755310655,-0.047480743,0.953833044,0.50097239,0.766008496,-0.292281508,0.987872183,0.448261976,0.728818953,0.379549205,0.339288801,0.501619577,0.779520214,-0.2789841,0.781744897,0.450642586,0.717744589,0.423657507,0.242796555,0.496812671,0.831919968,-0.401890755,0.978726268,0.457837433,0.759839892,0.388245791,0.434629202
Shooting Knee,0.436098993,0.323349029,-0.138650775,0.999925017,0.442710221,0.30739814,-0.12317948,0.999943912,0.447305739,0.306653082,-0.12316297,0.999935687,0.451569885,0.306188583,-0.123187065,0.99992162,0.430162758,0.30959639,-0.115021065,0.999896705,0.42674312,0.309922159,-0.11502482,0.99987787,0.424247921,0.310272753,-0.115051284,0.999876857,0.458551347,0.31120953,-0.025219861,0.99991709,0.422269404,0.315993428,0.012920518,0.999863446,0.44659692,0.336099237,-0.101615347,0.999982834,0.430899441,0.338530183,-0.090848692,0.999950111,0.498212963,0.380874634,-0.015161646,0.999957144,0.40231204,0.381800532,0.024824889,0.999896765,0.494707167,0.42180109,-0.241316706,0.96920985,0.360917389,0.41782558,-0.195444807,0.993869722,0.444017172,0.387980968,-0.465151936,0.966091454,0.407666683,0.38481915,-0.407407939,0.977491975,0.431511551,0.367920399,-0.508980155,0.941795766,0.418327659,0.368000686,-0.444054842,0.931171238,0.433891714,0.362965643,-0.485616773,0.93891257,0.424720526,0.362279415,-0.418337882,0.918675065,0.437677383,0.372706503,-0.460134208,0.903027236,0.425160497,0.371997625,-0.401943266,0.887960911,0.486340851,0.563284039,-0.009676171,0.999998212,0.424965203,0.57792908,0.009493995,0.999965012,0.482585728,0.614045978,-0.439578354,0.997515857,0.431825101,0.754402936,-0.044966392,0.95227015,0.500944436,0.765236259,-0.296227008,0.987379313,0.447476804,0.729078472,0.381887496,0.327455103,0.501627207,0.77929616,-0.283067882,0.775660574,0.450051367,0.717847466,0.426554292,0.2352999,0.49679333,0.831743419,-0.405811131,0.977830172,0.457590282,0.760547876,0.392122656,0.422490001
Shooting Knee,0.435836017,0.323514998,-0.140350148,0.999921858,0.442466795,0.307526439,-0.125619546,0.999941945,0.447059214,0.306779504,-0.125602141,0.999933362,0.451363981,0.306321084,-0.125622839,0.999919116,0.429901421,0.309729278,-0.117147848,0.999892712,0.426581234,0.310060024,-0.117147744,0.999872446,0.424050868,0.310440361,-0.11717163,0.999870837,0.4584499,0.311287433,-0.029561337,0.999912977,0.422121197,0.316090077,0.010008905,0.999854982,0.446408421,0.336241722,-0.103891924,0.999982238,0.430745989,0.338621348,-0.092718124,0.999948084,0.497995526,0.380840957,-0.018800613,0.999956965,0.40231061,0.381750941,0.022968153,0.999895453,0.493963867,0.421965867,-0.245335907,0.968877673,0.360839307,0.417815566,-0.196320355,0.993677437,0.44404465,0.387897164,-0.472277254,0.966162205,0.407457441,0.385326326,-0.409321874,0.976487577,0.43155843,0.368021637,-0.517858386,0.942217112,0.418190628,0.369835585,-0.446497738,0.928910851,0.433817387,0.362962842,-0.495244265,0.939461648,0.424711406,0.363733649,-0.421711057,0.916275859,0.437580734,0.372596204,-0.467749029,0.903674722,0.425061792,0.372789681,-0.404201448,0.885116577,0.486253113,0.562555015,-0.010307448,0.999998152,0.424948603,0.576815665,0.010131778,0.999963582,0.482523441,0.614342809,-0.439309657,0.997409642,0.431825638,0.751702666,-0.036622237,0.950988293,0.500934958,0.764986575,-0.296264201,0.986979961,0.448097795,0.728818715,0.386431724,0.319294512,0.501634061,0.77944386,-0.283133686,0.769936264,0.447547138,0.718714118,0.430392891,0.229323506,0.49682036,0.831742465,-0.406318754,0.977113783,0.456556499,0.761411309,0.393932164,0.41433239
Shooting Knee,0.435683668,0.323616803,-0.140864998,0.999919415,0.442326874,0.307609707,-0.126268655,0.999940455,0.446914822,0.306863666,-0.126250774,0.999931514,0.451241195,0.306411564,-0.126269877,0.999917209,0.42974481,0.30981487,-0.117739186,0.999889672,0.426479757,0.310149759,-0.117737971,0.999868155,0.423929989,0.31054911,-0.11776121,0.999866128,0.458381802,0.311344326,-0.030501101,0.999909639,0.42202282,0.316158563,0.009260304,0.999848127,0.446302116,0.336325765,-0.104550049,0.999981761,0.430656672,0.338674664,-0.093291983,0.999946475,0.497851044,0.380818754,-0.019819682,0.999956906,0.402308613,0.38172096,0.02230522,0.9998945,0.493487209,0.422053337,-0.246511847,0.968618274,0.360774904,0.417814106,-0.19687584,0.993507087,0.444059223,0.387815624,-0.474051714,0.966270864,0.407310098,0.385681301,-0.410282761,0.975601494,0.431585163,0.368062109,-0.519999027,0.942665935,0.418086052,0.370849729,-0.447720528,0.926916659,0.433733761,0.362949818,-0.497460753,0.94002378,0.424684197,0.36451298,-0.423183739,0.914163828,0.437488943,0.372490227,-0.469612747,0.904353738,0.424963534,0.373268753,-0.405276299,0.882620335,0.486184657,0.562071145,-0.010822452,0.999998093,0.424927533,0.57608974,0.010650968,0.999962389,0.482470751,0.614556968,-0.439267695,0.99731499,0.431825697,0.750042081,-0.03216204,0.949821055,0.500936866,0.765148342,-0.29634127,0.9866274,0.448498726,0.728698373,0.389963776,0.312143564,0.501644373,0.779549479,-0.283248544,0.764641404,0.446442366,0.719612539,0.43357867,0.223984748,0.496838987,0.831744611,-0.406971365,0.97649163,0.45590964,0.762215853,0.395851076,0.407337517
Shooting Knee,0.435675204,0.323581606,-0.147722155,0.999919057,0.442304701,0.307589501,-0.131626293,0.999940455,0.44689551,0.306839973,-0.131612673,0.999931693,0.451223135,0.306381583,-0.131632775,0.999917448,0.429722369,0.309804827,-0.123768248,0.999888778,0.426461637,0.31014815,-0.123765431,0.999866784,0.423914105,0.310551077,-0.123782471,0.999864042,0.45836693,0.311320245,-0.031200185,0.999909759,0.422015995,0.316184819,0.005809427,0.999845505,0.446304739,0.336253345,-0.109850287,0.99998188,0.430655569,0.338616073,-0.099468552,0.999946237,0.497852474,0.380880743,-0.01999018,0.999957442,0.402280331,0.38178131,0.020716913,0.999891937,0.493556798,0.422023118,-0.249935061,0.968994081,0.360668808,0.417941928,-0.200568601,0.993443072,0.444184154,0.387762576,-0.48163113,0.966954827,0.406814963,0.385780692,-0.415280402,0.975218177,0.43161425,0.368065238,-0.526800692,0.94379127,0.417493403,0.370843828,-0.452270895,0.926037133,0.433744669,0.362946987,-0.503945172,0.941247106,0.424271017,0.364494801,-0.426476538,0.913203955,0.437508911,0.372467369,-0.477001429,0.90602386,0.42459479,0.37330997,-0.409735262,0.881498396,0.486110151,0.562173545,-0.01083383,0.999998093,0.424928367,0.576196671,0.010663324,0.999961555,0.482479036,0.614712,-0.442792267,0.997301698,0.43180266,0.749741793,-0.032394029,0.949485719,0.500947237,0.765922487,-0.306574285,0.986674368,0.448667288,0.728168726,0.39024061,0.305602938,0.501661003,0.779735148,-0.294579148,0.764325738,0.448687881,0.717622161,0.433862597,0.219988391,0.496974051,0.831883967,-0.424742877,0.976474404,0.456775993,0.762428045,0.396804392,0.401326597
Shooting Knee,0.435688257,0.323494345,-0.156065792,0.999918461,0.442306608,0.307533592,-0.139018193,0.999939978,0.44689545,0.306785762,-0.139004797,0.999931037,0.451221794,0.306317747,-0.139026791,0.999916792,0.429722458,0.309724122,-0.132124722,0.999887705,0.426460654,0.310067475,-0.132119581,0.999865174,0.423918247,0.310467154,-0.132133931,0.999862015,0.458324045,0.31126377,-0.035234049,0.999908626,0.422014654,0.316140205,-0.002268801,0.999842584,0.446321309,0.33608678,-0.11704465,0.99998188,0.430676162,0.338439077,-0.107800588,0.999946177,0.497831404,0.380891681,-0.023355924,0.999957502,0.402173609,0.381858289,0.011092887,0.999892235,0.493596971,0.421490133,-0.256097972,0.96892935,0.360628426,0.417947888,-0.214833528,0.993468344,0.444232315,0.387733608,-0.493576854,0.967055261,0.406841755,0.385799855,-0.429494917,0.975128472,0.431667417,0.36801371,-0.540771782,0.944231749,0.417529732,0.370835006,-0.468050092,0.926007152,0.433797508,0.362933815,-0.517983675,0.941768408,0.424218714,0.364378572,-0.442714125,0.913236797,0.437653393,0.372439921,-0.489484638,0.906769931,0.42454806,0.373210013,-0.424190581,0.881502688,0.486071497,0.562175751,-0.010793391,0.999998093,0.424870342,0.576198161,0.010619469,0.999961436,0.482616127,0.615532696,-0.44204551,0.997293651,0.431802332,0.749145269,-0.033159532,0.949644387,0.500964105,0.765956521,-0.293655038,0.98666048,0.448246241,0.729458809,0.390834212,0.301974177,0.501630306,0.779588759,-0.280221403,0.763725579,0.448704958,0.71868962,0.434616268,0.217098802,0.497039855,0.831844687,-0.409775436,0.97635299,0.456654221,0.763114572,0.397199899,0.398072302
Shooting Knee,0.43575868,0.32345295,-0.152584583,0.999918461,0.442375362,0.307477832,-0.135753021,0.999940336,0.446938187,0.306720674,-0.135738373,0.999931276,0.451248229,0.306243807,-0.13575922,0.999917209,0.429789305,0.309648454,-0.128551692,0.999888003,0.426495612,0.309977323,-0.128549129,0.999865234,0.423962921,0.31036374,-0.128567249,0.999862134,0.458310694,0.311215252,-0.033280723,0.999908566,0.422034115,0.316077113,0.00111388,0.999841809,0.446342289,0.335989892,-0.113970481,0.999981999,0.430711687,0.338338733,-0.104362987,0.999946356,0.497825205,0.380947948,-0.021419022,0.999957442,0.402064025,0.381857991,0.013835268,0.999891877,0.493171692,0.421486795,-0.256918103,0.968661368,0.36062786,0.417763144,-0.214617848,0.993422627,0.444278389,0.387712091,-0.497877777,0.966989398,0.406790972,0.38580364,-0.433791459,0.974875152,0.431904495,0.367995232,-0.545810878,0.944451034,0.417489231,0.370726585,-0.473136097,0.925605893,0.433983654,0.362927616,-0.52298528,0.942073107,0.424225479,0.364045501,-0.447861195,0.912854135,0.437824667,0.372434825,-0.493916601,0.907111168,0.424551189,0.373134762,-0.428706467,0.880997062,0.486017376,0.562205732,-0.010812736,0.999998093,0.42480278,0.576282203,0.010639532,0.999961197,0.482610226,0.615566134,-0.445750564,0.997272134,0.431853116,0.749139547,-0.033495955,0.949269533,0.501081467,0.766690314,-0.308989048,0.986595571,0.448206276,0.729522586,0.391257346,0.297041565,0.501737773,0.780587375,-0.297255218,0.762664616,0.448815346,0.71873951,0.43506664,0.21375975,0.497108877,0.831965625,-0.431157023,0.976238549,0.456523895,0.763229787,0.397259027,0.393425107
Shooting Knee,0.43580991,0.323422492,-0.151149869,0.999918461,0.442424446,0.307435781,-0.134384483,0.999940634,0.446968615,0.306671739,-0.134370059,0.999931514,0.45126763,0.306187958,-0.134390146,0.999917626,0.429837406,0.309591085,-0.12703906,0.999888241,0.426521063,0.30990836,-0.127037883,0.999865234,0.423996449,0.310284466,-0.12705636,0.999862194,0.458300591,0.311175644,-0.032021523,0.999908507,0.422051668,0.316024303,0.002802295,0.999841034,0.44635886,0.33591938,-0.11266537,0.999982059,0.430742443,0.338261962,-0.102889642,0.999946475,0.497821957,0.38099584,-0.020614784,0.999957323,0.401994705,0.381857216,0.015146415,0.999891341,0.492848009,0.42149049,-0.257874876,0.968412459,0.360628217,0.417610496,-0.213935286,0.993374228,0.444310904,0.387688607,-0.499106258,0.966961026,0.406750292,0.385808676,-0.433678925,0.974640608,0.432091892,0.367964834,-0.546946764,0.944701314,0.417456567,0.370631754,-0.472887456,0.925215423,0.434138209,0.362908721,-0.524194181,0.942401588,0.424231529,0.363803566,-0.447558492,0.912479281,0.43796429,0.37242645,-0.495161861,0.907478631,0.424553931,0.373077959,-0.42858696,0.880498886,0.485965967,0.562267005,-0.010866487,0.999998093,0.42474547,0.576404214,0.010693394,0.999961019,0.482574314,0.615618467,-0.447397888,0.997260153,0.431857347,0.749141812,-0.033785582,0.949068546,0.5011428,0.766972363,-0.311827213,0.986566603,0.4480775,0.729580045,0.391481221,0.293072224,0.501801014,0.780992806,-0.300200015,0.762057483,0.448824972,0.718783915,0.435305268,0.211068109,0.497158349,0.832014859,-0.434105217,0.976167619,0.456350088,0.763298988,0.397328556,0.389745533
Shooting Knee,0.4360663,0.323440969,-0.152622074,0.999913335,0.442725718,0.307460129,-0.135543674,0.999936283,0.447237194,0.306689888,-0.13553153,0.999926627,0.451456636,0.306201369,-0.135551065,0.999911368,0.430102766,0.309619844,-0.128461212,0.999880373,0.426705778,0.309927195,-0.128462046,0.999856412,0.424164772,0.310294598,-0.128485307,0.999852955,0.458336681,0.311177999,-0.031336192,0.999900937,0.422257364,0.316038698,0.002980659,0.999829292,0.446496248,0.335916787,-0.113138974,0.999981046,0.43089956,0.338270009,-0.103641726,0.999943554,0.497824252,0.380937517,-0.017589428,0.999956191,0.401991516,0.381828457,0.01543075,0.999889493,0.493967474,0.42222628,-0.246919438,0.968408585,0.360679746,0.417600542,-0.204330832,0.993479669,0.444437414,0.387778699,-0.490830898,0.966616273,0.407209307,0.385701507,-0.415556818,0.975160062,0.432157606,0.368297219,-0.537239909,0.943929434,0.418079376,0.369756132,-0.453241527,0.926431298,0.434279621,0.363103956,-0.514690161,0.941631377,0.424386173,0.363077372,-0.426517785,0.913863897,0.438136488,0.372619569,-0.486656964,0.906322896,0.424739659,0.37251088,-0.409175307,0.881961107,0.485907942,0.562149286,-0.01083753,0.999998033,0.424664497,0.57616508,0.010665672,0.999960363,0.482597977,0.616487741,-0.447799772,0.99724251,0.431892812,0.748608589,-0.032246668,0.949147105,0.50114584,0.767126739,-0.309854597,0.986573398,0.449610859,0.728752553,0.39184773,0.294611931,0.501789927,0.781222284,-0.298122823,0.762273133,0.448594987,0.720864475,0.435447603,0.211651132,0.497174352,0.83200103,-0.431334257,0.9761222,0.455894858,0.764314294,0.394939393,0.391201109
Shooting Knee,0.436246485,0.323462784,-0.156207412,0.999908626,0.442933381,0.307483792,-0.139208779,0.99993223,0.447419465,0.306708604,-0.139197916,0.999922037,0.451589882,0.306215197,-0.139217213,0.999905586,0.430285603,0.309649527,-0.132076368,0.999873102,0.426835001,0.309949547,-0.132077947,0.999848247,0.424286544,0.310309231,-0.132103056,0.999844372,0.458362043,0.311181247,-0.033553991,0.999893963,0.42239967,0.31605503,0.00064964,0.999818504,0.446592867,0.335914135,-0.116257742,0.999980211,0.4310112,0.338284165,-0.106692567,0.999940932,0.497828335,0.380895883,-0.017568797,0.999955177,0.401988745,0.38179642,0.015968721,0.999888062,0.494640648,0.42270717,-0.246585697,0.968459249,0.360702753,0.417591572,-0.203048199,0.993580997,0.444501311,0.387848824,-0.488646358,0.966249406,0.407458693,0.385672987,-0.41369462,0.975614905,0.43218264,0.368513763,-0.534951389,0.943141401,0.418424308,0.369329631,-0.451280117,0.927482903,0.434346288,0.36325413,-0.512283683,0.940845072,0.424479157,0.362737983,-0.424517304,0.915063739,0.438221633,0.372770131,-0.484421164,0.905107975,0.424843699,0.372261316,-0.407263845,0.883199573,0.48583889,0.562092423,-0.010843745,0.999997973,0.42457962,0.575963616,0.0106718,0.999959707,0.482604206,0.617338538,-0.448809683,0.997227848,0.431917965,0.748109579,-0.029692609,0.94914782,0.501157641,0.767321944,-0.308809668,0.986596227,0.449694395,0.728320479,0.395076931,0.295935839,0.501793265,0.781493425,-0.296896517,0.76224798,0.448101133,0.72224623,0.438423961,0.212139085,0.497176647,0.831985354,-0.430912971,0.97610724,0.455463022,0.76510787,0.3950212,0.392660469
Shooting Knee,0.436314046,0.323903203,-0.166352183,0.999903977,0.443050563,0.307810187,-0.149697796,0.999928296,0.447558641,0.306985348,-0.149687409,0.999917448,0.45171842,0.306432128,-0.149707258,0.999899864,0.430360645,0.310125083,-0.14242807,0.99986589,0.426894575,0.310386956,-0.14242743,0.999839544,0.424335152,0.310710847,-0.142453894,0.999834657,0.458445877,0.311271369,-0.041994948,0.999886274,0.422460645,0.316247463,-0.007595742,0.999805152,0.44664377,0.336262226,-0.125424474,0.999979258,0.431052387,0.338981301,-0.115787223,0.999937952,0.497900724,0.380918831,-0.021169484,0.999953806,0.401974976,0.381789178,0.01237635,0.999885261,0.495295912,0.423912793,-0.247771934,0.968253434,0.360724598,0.417602688,-0.203259066,0.993639648,0.445327461,0.388045937,-0.489645779,0.965884566,0.408699363,0.385710508,-0.413879812,0.975761116,0.433106661,0.368689805,-0.536106408,0.942432702,0.420034826,0.369325817,-0.451507002,0.927666783,0.435334206,0.363645852,-0.51379782,0.940178335,0.425293356,0.362728238,-0.424864143,0.915248692,0.438882262,0.373074085,-0.485506386,0.904039919,0.425403178,0.372254342,-0.407556593,0.883072197,0.485852718,0.561980963,-0.010848123,0.999997914,0.424540818,0.575917304,0.010675641,0.999958813,0.482579619,0.618624866,-0.450452864,0.997199535,0.431919903,0.747446835,-0.025055397,0.94930613,0.501096427,0.766907334,-0.301362485,0.98650986,0.449688733,0.728290558,0.410203934,0.299534291,0.501609147,0.781029403,-0.287726939,0.763356447,0.446200609,0.723012745,0.454562485,0.214402094,0.49716267,0.831926405,-0.422737032,0.976098359,0.454653174,0.766296327,0.40920049,0.396520823
